session_id,device_category,user_region,traffic_source,payment_method_selected,user_tier,primary_product_category,past_purchases_count,items_in_cart,average_item_price,session_duration_secs,pages_viewed,items_added_count,total_cart_value_usd,product_viewed,cart_added,checkout_started,shipping_details_entered,payment_stage_completed,checkout_status,days_to_delivery,delivery_satisfaction_rating,historical_clv,coupon_discount_pct_offered,recovery_email_delay_hours,recovery_email_opened,recovery_email_conversion,basket_items
CIQ-01784,Mobile,Dubai,Direct,Credit Card,Guest,Fashion,3,5,86.13,495.0,15,7,430.65,1,1,1,0,1,1,4.3,3.0,491.18,10,4,0,0,T-Shirt|Handbag|Sunglasses
CIQ-01785,Mobile,Abu Dhabi,Google Shopping,Credit Card,Guest,Beauty,2,5,37.36,480.9,15,5,186.8,1,1,1,1,1,1,3.2,5.0,297.72,20,48,0,0,Lip Tint|Sunscreen|Face Serum
CIQ-01786,desktop , Dubai,TikTok Shop,Cash on Delivery,Logged-In Member,Fashion,1,5,57.82,230.9,10,6,289.1,1,1,0,0,0,1,2.9,5.0,285.7,10,4,0,0,Handbag|Sneakers|T-Shirt
CIQ-01787,Mobile,Dubai,TikTok Shop,Tabby/Tamara,Logged-In Member,Beauty,5,6,166.97,674.3,16,6,1001.82,1,1,1,1,1,1,2.4,4.0,848.96,10,48,0,0,Cleanser|Face Serum|Sunscreen|T-Shirt
CIQ-01788,MOBILE,Abu Dhabi,Instagram Ads,Apple Pay,Logged-In Member,Beauty,2,5,89.73,599.5,13,6,448.65,1,1,1,0,0,1,2.8,5.0,638.64,15,24,0,0,Lip Tint|Cleanser|Sunscreen
CIQ-01789,desktop ,Jeddah,Direct,Cash on Delivery,Guest,Beauty,0,3,314.73,440.7,9,4,944.19,1,1,0,0,0,1,4.7,4.0,137.78,0,48,0,0,Cleanser|Sunscreen|Scented Candle
CIQ-01790,Mobile,Jeddah,Direct,Cash on Delivery,Logged-In Member,Electronics,8,7,89.84,429.1,15,8,628.88,1,1,1,0,0,1,2.3,5.0,990.98,15,4,0,0,Smart Watch|Wireless Earbuds|Power Bank|Phone Case
CIQ-01791,MOBILE,Jeddah,TikTok Shop,Apple Pay,Guest,Beauty,0,2,189.99,187.7,5,3,379.98,1,1,1,1,0,1,3.9,5.0,173.64,20,24,0,0,Sunscreen
CIQ-01792,Mobile,Abu Dhabi,Google Shopping,Cash on Delivery,Logged-In Member,Electronics,5,5,167.71,469.2,12,5,838.55,1,1,1,1,0,0,,,961.88,10,1,1,1,Power Bank|Wireless Earbuds|Phone Case|Sunscreen
CIQ-01793,Mobile,Dubai,Google Shopping,Cash on Delivery,Logged-In Member,Fashion,0,5,93.74,384.8,14,5,468.7,1,1,1,1,1,1,3.8,5.0,281.77,5,12,0,0,Sunglasses|T-Shirt|Handbag
CIQ-01794,MOBILE,Dubai,Instagram Ads,Apple Pay,Guest,Electronics,0,6,36.7,543.4,18,6,220.2,1,1,1,1,0,1,3.4,4.0,28.19,0,24,0,0,Power Bank|Phone Case|Wireless Earbuds|Lip Tint
CIQ-01795,Tablet,Dubai,Google Shopping,Credit Card,Logged-In Member,Electronics,3,3,87.73,281.6,8,4,263.19,1,1,1,0,0,0,,,775.44,5,4,1,1,Power Bank|Wireless Earbuds
CIQ-01796,Mobile, Dubai,Instagram Ads,Cash on Delivery,Guest,Beauty,2,5,64.48,348.7,10,5,322.4,1,1,1,1,0,1,3.4,5.0,437.37,5,48,0,0,Face Serum|Lip Tint|Sunscreen
CIQ-01797,Desktop,Dubai,TikTok Shop,Cash on Delivery,Guest,Home & Living,3,3,62.71,548.1,16,4,188.13,1,1,0,1,1,0,,,412.57,20,12,1,0,Storage Box|Scented Candle
CIQ-01798,Mobile,Abu Dhabi,Google Shopping,Apple Pay,Guest,Electronics,2,9,105.87,609.4,21,10,952.83,1,1,1,1,1,0,,,359.57,0,12,0,0,Wireless Earbuds|Smart Watch|Phone Case|Power Bank
CIQ-01799,Desktop,Dubai,Instagram Ads,Tabby/Tamara,Guest,Beauty,4,5,33.33,269.6,13,6,166.65,1,1,1,1,0,1,4.1,5.0,454.69,20,48,0,0,Sunscreen|Face Serum|Cleanser|Wireless Earbuds
CIQ-01800,Desktop,Dubai,Email,Tabby/Tamara,Logged-In Member,Beauty,4,2,50.44,386.2,10,2,100.88,1,1,1,0,1,1,3.5,4.0,650.64,15,24,0,0,Cleanser
CIQ-01801,Desktop,Riyadh,Direct,Cash on Delivery,Logged-In Member,Home & Living,4,3,45.66,587.8,16,5,136.98,1,1,1,1,1,1,4.0,5.0,919.41,15,48,0,0,Desk Lamp|Bedsheet|Phone Case
CIQ-01802,Desktop,Abu Dhabi,Instagram Ads,Credit Card,Logged-In Member,Beauty,6,5,78.8,370.8,16,7,394.0,1,1,1,1,1,0,,,858.73,15,24,1,1,Lip Tint|Face Serum|Sunscreen|Scented Candle
CIQ-01803,Mobile,Riyadh,Direct,Apple Pay,Logged-In Member,Electronics,6,5,54.43,581.8,15,5,272.15,1,1,1,1,1,1,3.1,4.0,1004.48,0,24,0,0,Phone Case|Power Bank|Smart Watch
CIQ-01804,MOBILE,Dubai,Google Shopping,Tabby/Tamara,Logged-In Member,Electronics,5,3,57.07,541.3,13,5,171.21,1,1,1,0,0,1,4.1,3.0,640.98,15,4,0,0,Smart Watch|Power Bank
CIQ-01805,Desktop,Sharjah,Google Shopping,Tabby/Tamara,Guest,Beauty,2,2,104.33,250.7,7,3,208.66,1,1,1,1,0,1,2.8,3.0,464.48,10,24,0,0,Lip Tint
CIQ-01806,MOBILE,Dubai,Direct,Tabby/Tamara,Guest,Electronics,2,3,68.66,389.6,7,3,205.98,1,1,1,1,0,1,4.3,4.0,325.3,0,12,0,0,Phone Case|Wireless Earbuds|Power Bank
CIQ-01807,Mobile,Abu Dhabi,Instagram Ads,Credit Card,Guest,Home & Living,3,6,94.96,688.2,17,7,569.76,1,1,1,1,1,1,2.2,3.0,442.83,15,4,0,0,Desk Lamp|Scented Candle|Bedsheet
CIQ-01808,Mobile,Dubai,Instagram Ads,Apple Pay,Logged-In Member,Home & Living,3,8,42.38,710.4,17,8,339.04,1,1,1,1,1,1,3.3,5.0,680.86,10,48,0,0,Desk Lamp|Bedsheet|Scented Candle|Storage Box
CIQ-01809,Mobile,Dubai,Google Shopping,Tabby/Tamara,Logged-In Member,Home & Living,7,4,52.12,506.0,11,5,208.48,1,1,1,1,1,1,2.9,5.0,1531.46,10,12,0,0,Desk Lamp|Bedsheet
CIQ-01810,Mobile,Sharjah,TikTok Shop,Apple Pay,Logged-In Member,Fashion,3,3,411.33,276.9,7,5,1233.99,1,1,1,1,0,1,5.8,2.0,818.04,0,24,0,0,T-Shirt|Sunglasses
CIQ-01811,Mobile,Dubai,Google Shopping,Apple Pay,Guest,Beauty,4,7,57.28,765.5,19,8,400.96,1,1,1,1,1,1,2.8,3.0,729.45,0,24,0,0,Cleanser|Sunscreen|Lip Tint|Face Serum|Desk Lamp
CIQ-01812,Mobile,Dubai,TikTok Shop,Cash on Delivery,Guest,Beauty,2,4,20.77,372.9,13,5,83.08,1,1,1,1,1,1,3.6,5.0,402.82,10,1,0,0,Face Serum|Lip Tint|Sunscreen
CIQ-01813,MOBILE,Jeddah,Instagram Ads,Apple Pay,Logged-In Member,Electronics,9,2,121.07,319.6,6,3,242.14,1,1,1,1,0,1,1.2,2.0,1481.31,0,12,0,0,Smart Watch
CIQ-01814,Mobile, Dubai,Direct,Credit Card,Guest,Electronics,3,4,56.84,334.3,9,5,227.36,1,1,1,1,0,0,,,459.55,15,12,0,0,Power Bank|Phone Case
CIQ-01815,desktop ,Sharjah,Google Shopping,Credit Card,Logged-In Member,Electronics,7,6,112.79,694.8,16,7,676.74,1,1,1,1,0,1,3.5,4.0,1438.62,0,48,0,0,Smart Watch|Phone Case|Power Bank|Lip Tint
CIQ-01816,Desktop,Sharjah,Google Shopping,Tabby/Tamara,Guest,Fashion,2,3,88.72,317.4,11,4,266.16,1,1,1,1,1,1,2.9,4.0,273.67,10,4,0,0,T-Shirt|Handbag
CIQ-01817,MOBILE,Dubai,Direct,Tabby/Tamara,Guest,Home & Living,0,8,140.6,472.9,19,9,1124.8,1,1,1,1,1,1,3.0,2.0,116.9,10,24,0,0,Desk Lamp|Bedsheet|Scented Candle|Storage Box
CIQ-01818,Desktop,Abu Dhabi,Direct,Tabby/Tamara,Logged-In Member,Home & Living,3,6,88.08,498.0,16,7,528.48,1,1,1,1,1,1,2.9,4.0,493.14,5,12,0,0,Scented Candle|Bedsheet|Storage Box
CIQ-01819,Desktop,Dubai,Google Shopping,Credit Card,Logged-In Member,Fashion,3,7,80.39,742.2,20,7,562.73,1,1,1,1,1,1,3.0,5.0,614.61,15,12,0,0,Handbag|Sneakers|Sunglasses|T-Shirt
CIQ-01820,Desktop,Riyadh,Instagram Ads,Credit Card,Logged-In Member,Fashion,3,4,216.26,318.7,9,4,865.04,1,1,1,1,1,1,1.5,4.0,849.69,10,4,0,0,T-Shirt|Sneakers|Sunglasses
CIQ-01821,Tablet,Dubai,Instagram Ads,Credit Card,Guest,Electronics,2,7,19.16,722.8,20,7,134.12,1,1,1,1,1,1,3.1,5.0,422.2,5,12,0,0,Phone Case|Smart Watch|Power Bank|Wireless Earbuds|Desk Lamp
CIQ-01822,Desktop,Dubai,Google Shopping,Tabby/Tamara,Guest,Electronics,2,5,36.44,576.8,16,6,182.2,1,1,1,1,1,1,3.0,4.0,330.32,10,1,0,0,Smart Watch|Wireless Earbuds|Phone Case
CIQ-01823,Desktop,Dubai,Direct,Apple Pay,Logged-In Member,Electronics,3,3,52.24,524.6,14,3,156.72,1,1,1,1,1,1,4.3,5.0,727.31,10,12,0,0,Wireless Earbuds|Phone Case|T-Shirt
CIQ-01824,Desktop,Jeddah,Google Shopping,Tabby/Tamara,Logged-In Member,Beauty,3,3,27.97,440.0,12,3,83.91,1,1,1,1,1,1,4.0,5.0,728.28,10,4,0,0,Cleanser|Lip Tint
CIQ-01825,MOBILE,Riyadh,Direct,Credit Card,Guest,Beauty,1,3,67.01,371.3,9,5,201.03,1,1,0,0,0,1,1.0,4.0,204.15,15,4,0,0,Sunscreen|Lip Tint
CIQ-01826,Mobile,Jeddah,Google Shopping,Cash on Delivery,Logged-In Member,Home & Living,2,4,62.41,531.0,11,5,249.64,1,1,1,1,0,0,,,565.63,5,48,1,0,Bedsheet|Scented Candle|Storage Box
CIQ-01827,Desktop, Riyadh,Instagram Ads,Tabby/Tamara,Guest,Home & Living,0,3,190.91,395.9,8,4,572.73,1,1,1,0,0,1,5.0,5.0,80.63,5,24,0,0,Desk Lamp|Bedsheet|Sunscreen
CIQ-01828,Desktop, Riyadh,Instagram Ads,Credit Card,Guest,Electronics,1,4,88.81,227.7,8,5,355.24,1,1,0,0,0,0,,,223.37,15,48,1,1,Smart Watch|Phone Case|Power Bank|Cleanser
CIQ-01829,Tablet,Abu Dhabi,Instagram Ads,Tabby/Tamara,Logged-In Member,Beauty,3,4,81.18,520.6,16,5,324.72,1,1,1,1,1,1,3.7,3.0,546.02,5,24,0,0,Face Serum|Cleanser|Sunscreen|Scented Candle
CIQ-01830,Desktop,Jeddah,Instagram Ads,Apple Pay,Logged-In Member,Electronics,8,3,71.99,307.7,12,4,215.97,1,1,1,1,1,1,2.7,5.0,1585.74,15,12,0,0,Smart Watch|Wireless Earbuds
CIQ-01831,Desktop,Sharjah,Email,Credit Card,Guest,Fashion,0,5,44.37,715.5,17,5,221.85,1,1,1,0,0,1,3.9,5.0,65.17,20,12,0,0,Handbag|T-Shirt|Sunglasses|Cleanser
CIQ-01832,Tablet,Abu Dhabi,Instagram Ads,Credit Card,Guest,Fashion,1,5,179.71,680.2,15,6,898.55,1,1,1,1,1,0,,,289.01,15,4,0,1,Sunglasses|Handbag|Sneakers
CIQ-01833,Mobile, Riyadh,TikTok Shop,Tabby/Tamara,Logged-In Member,Electronics,9,4,226.16,342.1,11,5,904.64,1,1,1,0,1,1,2.6,5.0,1572.11,5,4,0,0,Phone Case|Wireless Earbuds
CIQ-01834,Mobile,Sharjah,Google Shopping,Apple Pay,Logged-In Member,Electronics,3,6,39.54,509.7,16,7,237.24,1,1,1,1,1,0,,,563.7,0,12,1,0,Wireless Earbuds|Power Bank|Phone Case
CIQ-01835,Mobile,Dubai,Instagram Ads,Apple Pay,Logged-In Member,Electronics,6,8,303.82,869.7,20,9,2430.56,1,1,1,0,0,1,3.8,5.0,1194.31,5,4,0,0,Power Bank|Smart Watch|Wireless Earbuds|Phone Case
CIQ-01836,Mobile,Abu Dhabi,Google Shopping,Apple Pay,Guest,Electronics,1,4,58.38,563.7,14,4,233.52,1,1,1,0,1,1,3.4,4.0,89.04,0,24,0,0,Wireless Earbuds|Phone Case|Power Bank
CIQ-01837,Mobile,Dubai,Instagram Ads,Cash on Delivery,Logged-In Member,Home & Living,6,3,55.05,330.3,9,3,165.15,1,1,1,1,1,1,3.6,4.0,1229.79,10,4,0,0,Scented Candle|Desk Lamp|Storage Box
CIQ-01838,Mobile,Riyadh,Direct,Tabby/Tamara,Logged-In Member,Fashion,4,11,133.01,796.2,22,13,1463.11,1,1,1,1,1,1,3.4,4.0,911.78,10,1,0,0,T-Shirt|Sneakers|Sunglasses|Handbag
CIQ-01839,MOBILE,Abu Dhabi,TikTok Shop,Tabby/Tamara,Guest,Fashion,1,5,141.84,386.1,14,5,709.2,1,1,1,1,1,0,,,216.12,10,12,0,0,Sneakers|T-Shirt|Handbag|Sunglasses
CIQ-01840,MOBILE,Riyadh,Direct,Credit Card,Guest,Home & Living,0,3,89.9,323.8,13,3,269.7,1,1,1,1,1,0,,,96.29,15,12,0,0,Storage Box|Bedsheet|Power Bank
CIQ-01841,Mobile,Abu Dhabi,Direct,Apple Pay,Logged-In Member,Beauty,4,3,73.75,418.5,13,4,221.25,1,1,1,1,1,0,,,822.04,5,4,0,0,Face Serum|Lip Tint
CIQ-01842,Desktop,Riyadh,Google Shopping,Credit Card,Logged-In Member,Fashion,8,4,220.1,471.8,15,4,880.4,1,1,1,1,1,1,3.1,4.0,1776.92,10,1,0,0,Sneakers|Sunglasses
CIQ-01843,Mobile,Dubai,Google Shopping,Credit Card,Logged-In Member,Home & Living,3,2,60.41,303.0,7,3,120.82,1,1,1,1,1,0,,,780.75,10,12,0,1,Storage Box
CIQ-01844,Tablet,Jeddah,TikTok Shop,Cash on Delivery,Logged-In Member,Electronics,1,1,90.06,125.7,3,1,90.06,1,1,0,1,1,1,3.0,3.0,336.25,15,24,0,0,Smart Watch
CIQ-01845,Mobile,Abu Dhabi,Google Shopping,Tabby/Tamara,Logged-In Member,Electronics,3,1,320.39,132.2,4,3,320.39,1,1,0,1,0,0,,,671.98,10,4,1,1,Wireless Earbuds
CIQ-01846,Desktop,Dubai,Google Shopping,Credit Card,Guest,Fashion,1,4,36.14,469.2,14,4,144.56,1,1,0,0,0,0,,,238.53,5,24,0,0,Sneakers|Sunglasses
CIQ-01847,Mobile,Dubai,Email,Cash on Delivery,Guest,Fashion,2,4,68.02,558.3,13,4,272.08,1,1,1,1,1,1,4.5,2.0,321.22,20,12,0,0,T-Shirt|Sunglasses|Smart Watch
CIQ-01848,Desktop,Dubai,Email,Apple Pay,Logged-In Member,Home & Living,3,6,197.97,628.2,15,7,1187.82,1,1,1,1,1,1,2.6,4.0,532.11,0,24,0,0,Scented Candle|Storage Box|Desk Lamp
CIQ-01849,Mobile,Abu Dhabi,Direct,Credit Card,Guest,Electronics,3,8,138.4,781.9,19,8,1107.2,1,1,1,1,1,1,2.4,4.0,563.84,15,1,0,0,Smart Watch|Wireless Earbuds|Power Bank|Phone Case
CIQ-01850,MOBILE,Riyadh,Instagram Ads,Tabby/Tamara,Guest,Beauty,1,6,180.13,480.8,14,6,1080.78,1,1,1,1,1,1,2.9,4.0,273.35,5,48,0,0,Sunscreen|Lip Tint|Cleanser
CIQ-01851,Mobile,Jeddah,TikTok Shop,Tabby/Tamara,Logged-In Member,Beauty,8,4,36.51,260.2,10,4,146.04,1,1,1,1,0,1,2.7,3.0,1455.12,10,12,0,0,Cleanser|Face Serum|Sunscreen
CIQ-01852,Tablet, Riyadh,Google Shopping,Credit Card,Guest,Home & Living,4,5,119.25,896.5,18,5,596.25,1,1,1,1,1,1,3.3,2.0,792.33,20,4,0,0,Storage Box|Desk Lamp|Bedsheet
CIQ-01853,Desktop,Sharjah,Instagram Ads,Credit Card,Logged-In Member,Electronics,4,3,77.07,320.5,10,4,231.21,1,1,1,1,1,1,4.0,4.0,724.54,10,48,0,0,Smart Watch|Phone Case|Power Bank|Handbag
CIQ-01854,MOBILE,Abu Dhabi,Instagram Ads,Tabby/Tamara,Guest,Electronics,3,4,485.97,330.4,10,5,1943.88,1,1,0,0,0,1,4.5,5.0,441.4,15,12,0,0,Smart Watch|Wireless Earbuds|Desk Lamp
CIQ-01855,desktop ,Riyadh,Email,Credit Card,Guest,Home & Living,1,7,169.48,528.3,16,7,1186.36,1,1,1,0,0,1,4.0,4.0,243.45,15,4,0,0,Bedsheet|Scented Candle|Storage Box|Desk Lamp
CIQ-01856,Tablet,Riyadh,Email,Credit Card,Guest,Beauty,1,6,93.12,604.4,15,7,558.72,1,1,1,1,1,1,2.3,4.0,169.04,15,24,0,0,Face Serum|Lip Tint|Sunscreen
CIQ-01857,Mobile,Dubai,Direct,Tabby/Tamara,Logged-In Member,Electronics,2,5,116.26,632.5,15,6,581.3,1,1,1,0,0,1,3.1,5.0,449.45,10,24,0,0,Smart Watch|Phone Case|Wireless Earbuds|Power Bank
CIQ-01858,Mobile,Jeddah,Google Shopping,Tabby/Tamara,Logged-In Member,Electronics,6,4,98.4,608.7,15,4,393.6,1,1,1,1,1,1,3.3,5.0,1319.16,0,4,0,0,Power Bank|Wireless Earbuds
CIQ-01859,Mobile,Abu Dhabi,Instagram Ads,Apple Pay,Guest,Home & Living,0,3,156.54,283.2,10,4,469.62,1,1,1,1,1,1,3.5,4.0,132.54,20,12,0,0,Desk Lamp|Scented Candle|Storage Box
CIQ-01860,Mobile,Riyadh,Google Shopping,Cash on Delivery,Guest,Beauty,2,5,51.08,473.6,12,7,255.4,1,1,1,1,1,0,,,440.71,10,4,0,0,Lip Tint|Cleanser|Face Serum|Sunscreen
CIQ-01861,Desktop,Jeddah,Email,Tabby/Tamara,Guest,Beauty,3,3,252.89,536.2,10,3,758.67,1,1,1,1,1,1,3.3,5.0,410.12,20,1,0,0,Lip Tint|Face Serum|Sunscreen
CIQ-01862,Tablet,Riyadh,Google Shopping,Apple Pay,Logged-In Member,Home & Living,9,4,36.46,437.7,10,4,145.84,1,1,1,1,1,1,3.1,3.0,1413.95,15,12,0,0,Desk Lamp|Scented Candle|Storage Box
CIQ-01863,Tablet,Dubai,Google Shopping,Apple Pay,Logged-In Member,Electronics,1,4,109.69,231.2,9,4,438.76,1,1,1,1,1,1,4.1,4.0,327.41,15,4,0,0,Phone Case|Power Bank
CIQ-01864,Desktop,Sharjah,TikTok Shop,Tabby/Tamara,Logged-In Member,Electronics,8,4,52.28,401.9,12,5,209.12,1,1,1,1,1,1,3.1,4.0,1124.8,15,4,0,0,Power Bank|Wireless Earbuds
CIQ-01865,Desktop,Dubai,Instagram Ads,Apple Pay,Guest,Beauty,3,6,97.6,652.1,16,7,585.6,1,1,1,1,1,1,4.2,4.0,515.99,20,1,0,0,Lip Tint|Face Serum|Sunscreen
CIQ-01866,desktop ,Riyadh,TikTok Shop,Cash on Delivery,Logged-In Member,Home & Living,3,4,192.75,444.3,12,4,771.0,1,1,1,1,1,0,,,735.22,15,4,1,1,Scented Candle|Bedsheet|Storage Box
CIQ-01867,Tablet,Dubai,Google Shopping,Cash on Delivery,Guest,Electronics,3,6,27.58,429.0,16,6,165.48,1,1,1,1,1,1,4.7,4.0,659.24,10,24,0,0,Phone Case|Wireless Earbuds|Smart Watch|Power Bank
CIQ-01868,Mobile,Riyadh,TikTok Shop,Cash on Delivery,Guest,Beauty,0,4,83.76,602.7,14,4,335.04,1,1,1,1,1,0,,,202.19,5,4,0,0,Lip Tint|Face Serum
CIQ-01869,Desktop,Jeddah,Google Shopping,Cash on Delivery,Guest,Electronics,1,3,33.56,571.4,12,4,100.68,1,1,1,1,0,1,4.6,4.0,149.13,10,1,0,0,Power Bank|Phone Case
CIQ-01870,desktop ,Dubai,Google Shopping,Cash on Delivery,Guest,Electronics,6,5,77.39,565.1,13,6,386.95,1,1,1,1,1,1,2.9,3.0,1052.38,5,4,0,0,Phone Case|Power Bank|Wireless Earbuds
CIQ-01871,Mobile,Abu Dhabi,Instagram Ads,Cash on Delivery,Guest,Home & Living,2,6,33.5,447.7,14,6,201.0,1,1,1,0,1,1,3.5,5.0,445.62,5,12,0,0,Storage Box|Desk Lamp|Scented Candle
CIQ-01872,Mobile, Riyadh,Google Shopping,Tabby/Tamara,Logged-In Member,Electronics,4,3,106.32,290.2,10,3,318.96,1,1,0,0,0,0,,,764.11,0,4,0,1,Wireless Earbuds|Power Bank
CIQ-01873,Tablet,Abu Dhabi,Direct,Cash on Delivery,Guest,Electronics,3,5,69.63,318.3,13,5,348.15,1,1,1,1,0,1,2.2,5.0,543.61,0,12,0,0,Power Bank|Phone Case|Smart Watch
CIQ-01874,Tablet,Dubai,Google Shopping,Credit Card,Logged-In Member,Beauty,8,5,162.05,524.8,14,7,810.25,1,1,1,1,1,1,2.8,4.0,1017.0,10,1,0,0,Sunscreen|Lip Tint|Face Serum|Desk Lamp
CIQ-01875,Tablet, Dubai,Google Shopping,Credit Card,Logged-In Member,Fashion,7,5,229.19,594.8,13,6,1145.95,1,1,1,1,1,0,,,1173.45,15,24,1,1,T-Shirt|Sneakers|Handbag
CIQ-01876,MOBILE,Abu Dhabi,TikTok Shop,Credit Card,Logged-In Member,Fashion,7,5,95.36,544.5,16,5,476.8,1,1,1,1,0,1,3.1,4.0,1070.28,0,48,0,0,Sunglasses|Sneakers|Handbag
CIQ-01877,Mobile, Riyadh,Google Shopping,Tabby/Tamara,Guest,Home & Living,2,7,180.09,451.2,17,9,1260.63,1,1,1,0,1,0,,,236.1,15,24,0,0,Bedsheet|Desk Lamp|Storage Box|Scented Candle
CIQ-01878,Mobile,Sharjah,Direct,Cash on Delivery,Logged-In Member,Electronics,4,1,256.05,313.8,5,3,256.05,1,1,1,1,0,1,3.3,5.0,862.21,20,24,0,0,Power Bank
CIQ-01879,Desktop,Dubai,TikTok Shop,Credit Card,Guest,Beauty,2,3,48.72,205.9,7,3,146.16,1,1,0,0,0,1,3.1,4.0,371.36,10,4,0,0,Lip Tint|Face Serum
CIQ-01880,Desktop,Abu Dhabi,Google Shopping,Tabby/Tamara,Guest,Fashion,0,5,265.92,358.6,12,5,1329.6,1,1,1,1,1,1,2.9,4.0,182.17,5,4,0,0,T-Shirt|Sunglasses|Handbag
CIQ-01881,Desktop,Abu Dhabi,TikTok Shop,Credit Card,Guest,Electronics,0,4,92.15,606.1,10,6,368.6,1,1,1,0,1,1,3.4,5.0,0.0,15,4,0,0,Phone Case|Wireless Earbuds|Power Bank
CIQ-01882,Desktop,Dubai,Instagram Ads,Credit Card,Logged-In Member,Beauty,4,7,46.79,603.6,17,7,327.53,1,1,1,1,0,1,2.5,4.0,718.09,15,24,0,0,Cleanser|Face Serum|Lip Tint|Sunscreen|Wireless Earbuds
CIQ-01883,Mobile,Riyadh,Instagram Ads,Tabby/Tamara,Logged-In Member,Fashion,6,8,117.32,811.8,21,8,938.56,1,1,1,1,1,1,2.3,3.0,1035.33,5,24,0,0,T-Shirt|Sneakers|Sunglasses|Handbag
CIQ-01884,MOBILE,Dubai,Google Shopping,Cash on Delivery,Logged-In Member,Home & Living,3,4,89.85,605.9,11,5,359.4,1,1,1,1,1,0,,,536.29,10,1,0,0,Storage Box|Scented Candle
CIQ-01885,Mobile,Sharjah,TikTok Shop,Apple Pay,Logged-In Member,Home & Living,5,2,34.36,408.3,10,3,68.72,1,1,1,0,0,0,,,954.24,20,24,0,0,Scented Candle|Storage Box
CIQ-01886,Mobile,Jeddah,Direct,Tabby/Tamara,Guest,Home & Living,1,2,42.83,388.6,7,2,85.66,1,1,1,0,0,1,2.5,3.0,301.43,10,12,0,0,Bedsheet
CIQ-01887,Mobile,Sharjah,Direct,Tabby/Tamara,Logged-In Member,Fashion,3,3,307.62,356.5,9,3,922.86,1,1,1,1,1,1,3.7,5.0,538.71,20,48,0,0,T-Shirt|Handbag
CIQ-01888,Mobile,Sharjah,Email,Credit Card,Logged-In Member,Electronics,4,8,115.65,642.6,18,9,925.2,1,1,1,1,0,1,3.0,5.0,795.46,10,48,0,0,Power Bank|Phone Case|Smart Watch|Wireless Earbuds
CIQ-01889,desktop , Dubai,Instagram Ads,Tabby/Tamara,Guest,Home & Living,2,6,275.03,934.0,18,7,1650.18,1,1,1,1,1,1,3.2,3.0,492.57,0,1,0,0,Storage Box|Scented Candle|Bedsheet
CIQ-01890,Mobile,Dubai,Email,Apple Pay,Logged-In Member,Fashion,5,4,70.11,399.4,14,4,280.44,1,1,1,1,1,1,2.8,4.0,913.06,15,24,0,0,Sunglasses|T-Shirt
CIQ-01891,Mobile,Dubai,TikTok Shop,Credit Card,Logged-In Member,Beauty,2,1,53.13,550.9,11,1,53.13,1,1,1,1,1,1,5.1,4.0,472.21,20,4,0,0,Lip Tint
CIQ-01892,MOBILE,Riyadh,Email,Tabby/Tamara,Guest,Home & Living,2,3,28.16,504.3,11,4,84.48,1,1,1,1,1,1,3.4,4.0,345.03,0,12,0,0,Bedsheet|Desk Lamp
CIQ-01893,Desktop,Riyadh,Email,Cash on Delivery,Guest,Electronics,5,4,189.98,473.9,15,4,759.92,1,1,1,1,0,1,2.6,4.0,1026.88,5,12,0,0,Wireless Earbuds|Smart Watch|Face Serum
CIQ-01894,Mobile,Dubai,Email,Tabby/Tamara,Guest,Electronics,4,4,127.19,304.1,11,5,508.76,1,1,1,1,1,0,,,842.19,10,4,1,0,Phone Case|Power Bank
CIQ-01895,Mobile,Dubai,Google Shopping,Apple Pay,Logged-In Member,Beauty,3,4,70.57,447.6,13,4,282.28,1,1,1,1,0,1,4.9,5.0,724.37,20,24,0,0,Lip Tint|Sunscreen
CIQ-01896,Mobile,Dubai,TikTok Shop,Cash on Delivery,Guest,Beauty,0,6,53.48,402.9,15,7,320.88,1,1,1,1,1,1,1.8,4.0,0.0,20,12,0,0,Cleanser|Lip Tint|Face Serum|Sunscreen
CIQ-01897,Desktop,Sharjah,TikTok Shop,Credit Card,Guest,Electronics,2,5,213.01,259.9,10,5,1065.05,1,1,1,1,0,1,2.4,3.0,407.17,15,12,0,0,Phone Case|Wireless Earbuds|Smart Watch
CIQ-01898,Mobile, Riyadh,Direct,Tabby/Tamara,Logged-In Member,Beauty,3,5,83.29,604.0,16,5,416.45,1,1,1,1,1,1,2.4,4.0,613.31,15,24,0,0,Lip Tint|Face Serum|Sunscreen
CIQ-01899,Mobile, Riyadh,Instagram Ads,Cash on Delivery,Logged-In Member,Home & Living,2,4,83.94,370.7,15,4,335.76,1,1,1,0,0,0,,,474.24,0,4,0,1,Storage Box|Scented Candle|Smart Watch
CIQ-01900,Mobile,Jeddah,Email,Credit Card,Logged-In Member,Fashion,2,4,61.4,382.5,11,4,245.6,1,1,1,1,1,1,3.6,4.0,402.87,10,1,0,0,Handbag|Sunglasses
CIQ-01901,Desktop,Dubai,Google Shopping,Credit Card,Logged-In Member,Electronics,2,3,70.57,370.1,10,4,211.71,1,1,1,0,0,0,,,550.8,15,4,1,1,Phone Case|Wireless Earbuds|Power Bank
CIQ-01902,Mobile, Riyadh,Instagram Ads,Apple Pay,Guest,Beauty,3,1,140.62,196.7,7,2,140.62,1,1,0,1,1,0,,,393.32,5,4,0,0,Sunscreen
